Year,PrimaryType,zipcode,Count,pop,CrimesPerThousand,CitywideCrimesPerThousand,SurpriseRatio
2011,OTHER OFFENSE,60640,281,65790,4.271165831,3.322713532,-1.285445101
2008,DECEPTIVE PRACTICE,60612,143,33472,4.272227533,2.445621179,1.746888508
2010,DECEPTIVE PRACTICE,60612,143,33472,4.272227533,2.048798199,2.085235889
2016,CRIMINAL DAMAGE,60655,122,28550,4.273204904,5.10257405,-0.837460635
2015,CRIMINAL DAMAGE,60656,118,27613,4.273349509,4.718918153,-0.905578222
2008,MOTOR VEHICLE THEFT,60618,394,92084,4.278702055,3.107596304,-1.376852601
2015,MOTOR VEHICLE THEFT,60639,387,90407,4.280641986,1.657900406,2.581965701
2003,ASSAULT,60611,123,28718,4.283028066,4.85157652,-0.882811607
2009,PROSTITUTION,60611,123,28718,4.283028066,0.648478864,-6.604730394
2014,BURGLARY,60641,307,71663,4.283940109,2.397890502,-1.786545343
2014,OTHER OFFENSE,60641,307,71663,4.283940109,2.792903008,-1.533866409
2002,ASSAULT,60638,236,55026,4.28888162,5.187995504,-0.826693396
2012,NARCOTICS,60638,236,55026,4.28888162,5.840753671,0.734302773
2012,OTHER OFFENSE,60638,236,55026,4.28888162,2.876843165,-1.490829139
2012,MOTOR VEHICLE THEFT,60617,361,84155,4.289703523,2.714394272,1.580353881
2001,ASSAULT,60634,319,74298,4.293520687,5.165446874,-0.831200241
2012,BURGLARY,60610,162,37726,4.294120766,3.759860705,1.142095706
2006,MOTOR VEHICLE THEFT,60610,162,37726,4.294120766,3.590992859,-1.195803204
2015,BURGLARY,60651,276,64267,4.294583534,2.169441602,1.979580151
2012,CRIMINAL TRESPASS,60616,208,48433,4.29459253,1.352094891,-3.176250837
2007,CRIMINAL TRESPASS,60640,283,65790,4.301565587,2.254698468,1.907822997
2016,CRIMINAL TRESPASS,60654,64,14875,4.302521008,1.038059949,4.144771228
2005,ASSAULT,60645,195,45274,4.307107832,4.454753539,-0.966856594
2008,ASSAULT,60645,195,45274,4.307107832,4.188284686,-1.02837036
2012,MOTOR VEHICLE THEFT,60630,233,54093,4.307396521,2.714394272,1.586872093
2016,CRIMINAL DAMAGE,60656,119,27613,4.309564336,5.10257405,-0.844586339
2007,BURGLARY,60607,103,23897,4.310164456,4.091342034,-1.053484265
2011,CRIMINAL TRESPASS,60607,103,23897,4.310164456,1.425172205,3.024311337
2004,ASSAULT,60618,397,92084,4.311281004,4.748379502,0.907947859
2004,CRIMINAL TRESPASS,60647,377,87291,4.3188874,2.619097505,-1.648998325
2004,ASSAULT,60601,48,11110,4.320432043,4.748379502,0.909875051
2008,BURGLARY,60610,163,37726,4.320627684,4.315182454,-1.001261877
2003,NARCOTICS,60630,234,54093,4.325883201,8.935182892,-0.48414042
2012,ASSAULT,60660,185,42752,4.327282934,3.274982854,1.321314684
2008,DECEPTIVE PRACTICE,60660,185,42752,4.327282934,2.445621179,-1.769400335
2006,MOTOR VEHICLE THEFT,60626,217,50139,4.327968248,3.590992859,1.205228865
2005,MOTOR VEHICLE THEFT,60645,196,45274,4.329195565,3.702748481,1.169184347
2005,NARCOTICS,60606,10,2308,4.332755633,9.255472199,-0.468129074
2007,NARCOTICS,60606,10,2308,4.332755633,8.96250459,-0.483431343
2014,NARCOTICS,60606,10,2308,4.332755633,4.768788482,-0.908565278
2013,DECEPTIVE PRACTICE,60615,176,40603,4.334655075,2.227047593,1.946368407
2011,WEAPONS VIOLATION,60628,313,72202,4.335059971,0.638603552,6.788343031
2009,MOTOR VEHICLE THEFT,60625,341,78651,4.33560921,2.548159842,-1.701466736
2016,MOTOR VEHICLE THEFT,60639,392,90407,4.335947438,1.861331847,2.329486515
2001,ROBBERY,60632,396,91326,4.336114579,3.035177345,1.428619842
2005,DECEPTIVE PRACTICE,60644,211,48648,4.337280053,2.230668541,1.944385718
2005,WEAPONS VIOLATION,60644,211,48648,4.337280053,0.675800563,6.417988222
2011,ROBBERY,60605,107,24668,4.337603373,2.301277026,1.884867977
2013,CRIMINAL TRESPASS,60619,277,63825,4.339992166,1.338927808,-3.241393704
2015,BURGLARY,60623,400,92108,4.342728102,2.169441602,-2.001772298
2004,PROSTITUTION,60621,156,35912,4.343951882,1.230463957,-3.530336551
2012,PUBLIC PEACE VIOLATION,60621,156,35912,4.343951882,0.494917753,-8.777118742
2007,MOTOR VEHICLE THEFT,60610,164,37726,4.347134602,3.056903033,-1.422071474
2012,ROBBERY,60657,287,65996,4.348748409,2.21947652,1.9593577
2004,DECEPTIVE PRACTICE,60628,314,72202,4.348910002,2.178329383,-1.996442795
2016,DECEPTIVE PRACTICE,60628,314,72202,4.348910002,2.962758385,-1.467858474
2006,ROBBERY,60617,366,84155,4.349117699,2.628149875,1.654821036
2005,BURGLARY,60608,360,82739,4.351031557,4.197666233,-1.036535855
2005,NARCOTICS,60608,360,82739,4.351031557,9.255472199,0.470103682
2009,MOTOR VEHICLE THEFT,60629,496,113916,4.354085466,2.548159842,1.708717559
2009,CRIMINAL TRESPASS,60609,283,64906,4.360151604,1.785950294,2.441362236
2002,ASSAULT,60634,324,74298,4.360817249,5.187995504,0.840559181
2001,ASSAULT,60631,125,28641,4.364372752,5.165446874,0.844916782
2002,ASSAULT,60631,125,28641,4.364372752,5.187995504,-0.841244513
2004,BURGLARY,60631,125,28641,4.364372752,4.042953002,1.079501234
2016,BURGLARY,60623,402,92108,4.364441742,2.350818178,-1.85656287
2016,CRIMINAL TRESPASS,60626,219,50139,4.367857357,1.038059949,4.207712052
2001,OTHER OFFENSE,60614,291,66617,4.368254349,4.881037869,-0.894943753
2008,PROSTITUTION,60654,65,14875,4.369747899,0.846149706,-5.164272785
2014,CRIMINAL TRESPASS,60610,165,37726,4.37364152,1.240668447,3.525229913
2006,ROBBERY,60610,165,37726,4.37364152,2.628149875,1.664152247
2015,CRIMINAL TRESPASS,60636,179,40916,4.374816698,1.053531272,4.152526664
2006,CRIMINAL TRESPASS,60609,284,64906,4.3755585,2.387356835,1.832804563
2015,ROBBERY,60616,212,48433,4.377180848,1.586468978,2.759071187
2011,NARCOTICS,60638,241,55026,4.379747756,6.35410534,0.68927843
2007,ROBBERY,60629,499,113916,4.380420661,2.542893009,-1.722613042
2014,INTERFERENCE WITH PUBLIC OFFICER,60624,167,38105,4.382626952,0.230094785,19.04705034
2012,CRIMINAL TRESPASS,60619,280,63825,4.386995691,1.352094891,3.244591574
2006,BURGLARY,60608,363,82739,4.387290153,4.003451751,1.095876865
2005,CRIMINAL TRESPASS,60611,126,28718,4.387492165,2.741222205,-1.600560567
2014,MOTOR VEHICLE THEFT,60651,282,64267,4.387944046,1.631566239,-2.689406008
2010,ASSAULT,60632,401,91326,4.3908635,3.544414301,-1.23881215
2013,BURGLARY,60657,290,65996,4.394205709,2.945147411,1.492015541
2013,OTHER OFFENSE,60652,180,40959,4.394638541,2.960289557,-1.484529961
2016,MOTOR VEHICLE THEFT,60641,315,71663,4.395573727,1.861331847,2.361520722
2014,ROBBERY,60622,231,52548,4.395980818,1.612967734,-2.725399104
2003,ROBBERY,60617,370,84155,4.39664904,2.852648649,1.541251511
2007,BURGLARY,60660,188,42752,4.39745509,4.091342034,1.074819718
2013,PUBLIC PEACE VIOLATION,60636,180,40916,4.399257014,0.515985086,8.525938309
2006,NARCOTICS,60608,364,82739,4.399376352,9.186180422,0.47891247
2014,BURGLARY,60630,238,54093,4.399829923,2.397890502,-1.834875245
2015,DECEPTIVE PRACTICE,60639,398,90407,4.40231398,2.56083316,1.719094414
2016,BURGLARY,60651,283,64267,4.403504131,2.350818178,-1.873179378
2008,PROSTITUTION,60637,218,49503,4.403773509,0.846149706,5.204485066
2011,ASSAULT,60640,290,65790,4.407964736,3.359416777,1.312122023
2002,ASSAULT,60618,406,92084,4.409017853,5.187995504,0.849849976
2009,MOTOR VEHICLE THEFT,60618,406,92084,4.409017853,2.548159842,1.730275228
2014,BURGLARY,60657,291,65996,4.409358143,2.397890502,-1.83884883
2001,MOTOR VEHICLE THEFT,60657,291,65996,4.409358143,4.534249806,-0.972455937
2016,OTHER OFFENSE,60641,316,71663,4.409527929,2.826972836,1.559805553
2012,CRIMINAL TRESPASS,60601,49,11110,4.410441044,1.352094891,3.261931594
2009,PROSTITUTION,60601,49,11110,4.410441044,0.648478864,6.801210164
2014,CRIMINAL DAMAGE,60655,126,28550,4.413309982,4.575232354,0.964608929
2009,CRIMINAL TRESPASS,60622,232,52548,4.415011038,1.785950294,2.47207946
2007,BATTERY,60646,120,27177,4.415498399,13.09976683,-0.337066946
2011,OTHER OFFENSE,60645,200,45274,4.417546495,3.322713532,1.329499655
2014,DECEPTIVE PRACTICE,60656,122,27613,4.418208815,2.531865577,-1.745040833
2014,BURGLARY,60616,214,48433,4.418475007,2.397890502,-1.842650865
2011,ASSAULT,60605,109,24668,4.418680071,3.359416777,-1.315311664
2014,ASSAULT,60605,109,24668,4.418680071,2.781217221,1.588757627
2008,ASSAULT,60611,127,28718,4.422313532,4.188284686,-1.055877015
2016,DECEPTIVE PRACTICE,60637,219,49503,4.423974305,2.962758385,-1.493194425
2003,DECEPTIVE PRACTICE,60643,221,49952,4.424247277,2.212728389,-1.999453389
2012,ROBBERY,60643,221,49952,4.424247277,2.21947652,-1.993374221
2005,ROBBERY,60610,167,37726,4.426655357,2.64115237,-1.676031799
2004,MOTOR VEHICLE THEFT,60613,214,48281,4.43238541,3.753441752,1.180885625
2004,DECEPTIVE PRACTICE,60638,244,55026,4.434267437,2.178329383,-2.03562761
2004,CRIMINAL TRESPASS,60651,285,64267,4.434624302,2.619097505,-1.693187937
2015,DECEPTIVE PRACTICE,60651,285,64267,4.434624302,2.56083316,-1.731711527
2011,ASSAULT,60632,405,91326,4.434662637,3.359416777,-1.320069206
2012,BURGLARY,60607,106,23897,4.435703226,3.759860705,-1.17975201
2013,BURGLARY,60625,349,78651,4.437324382,2.945147411,1.506656124
2001,DECEPTIVE PRACTICE,60644,216,48648,4.440059201,2.45121719,1.811369151
2010,MOTOR VEHICLE THEFT,60634,330,74298,4.441573124,3.13179082,-1.418221516
2013,OTHER OFFENSE,60660,190,42752,4.444236527,2.960289557,1.501284398
2001,ROBBERY,60660,190,42752,4.444236527,3.035177345,1.464242784
2005,DECEPTIVE PRACTICE,60643,222,49952,4.444266496,2.230668541,-1.992347323
2014,BATTERY,60655,127,28550,4.448336252,8.13824516,0.546596492
2011,OTHER OFFENSE,60610,168,37726,4.453162275,3.322713532,1.340218539
2009,DECEPTIVE PRACTICE,60640,293,65790,4.453564371,2.266055078,-1.965338096
2010,OTHER OFFENSE,60640,293,65790,4.453564371,3.622923037,-1.229273801
2004,BURGLARY,60630,241,54093,4.455289964,4.042953002,1.101989056
2014,ASSAULT,60647,389,87291,4.456358617,2.781217221,-1.602305128
2012,CRIMINAL DAMAGE,60611,128,28718,4.457134898,5.901157666,-0.755298392
2008,PROSTITUTION,60611,128,28718,4.457134898,0.846149706,5.267548834
2003,NARCOTICS,60605,110,24668,4.459218421,8.935182892,0.499062915
2014,PUBLIC PEACE VIOLATION,60624,170,38105,4.461356777,0.477800544,9.337278563
2015,PUBLIC PEACE VIOLATION,60624,170,38105,4.461356777,0.398468866,-11.19624935
2007,DECEPTIVE PRACTICE,60643,223,49952,4.464285714,2.323990245,-1.920957166
2007,DECEPTIVE PRACTICE,60651,287,64267,4.465744472,2.323990245,1.921584861
2002,OFFENSE INVOLVING CHILDREN,60626,224,50139,4.467580127,0.423157147,-10.55773288
2012,OTHER OFFENSE,60631,128,28641,4.469117698,2.876843165,1.553479784
2001,ASSAULT,60657,295,65996,4.469967877,5.165446874,-0.865359375
2001,NARCOTICS,60657,295,65996,4.469967877,8.322748918,-0.537078304
2006,OTHER OFFENSE,60657,295,65996,4.469967877,4.46034955,1.002156407
2005,DECEPTIVE PRACTICE,60638,246,55026,4.470613892,2.230668541,2.004158758
2007,CRIMINAL TRESPASS,60622,235,52548,4.472101697,2.254698468,-1.98345888
2013,DECEPTIVE PRACTICE,60614,298,66617,4.473332633,2.227047593,2.008638095
2014,CRIMINAL TRESPASS,60628,323,72202,4.473560289,1.240668447,3.60576615
2012,OTHER OFFENSE,60630,242,54093,4.473776644,2.876843165,-1.555099248
2009,CRIMINAL TRESPASS,60607,107,23897,4.477549483,1.785950294,-2.507096361
2010,ROBBERY,60607,107,23897,4.477549483,2.349172292,1.906011533
2011,ASSAULT,60610,169,37726,4.479669194,3.359416777,-1.33346634
2009,DECEPTIVE PRACTICE,60612,150,33472,4.481357553,2.266055078,1.977603103
2007,WEAPONS VIOLATION,60621,161,35912,4.483181109,0.584947686,7.664242827
2016,ROBBERY,60609,291,64906,4.483406773,1.967820635,-2.278361499
2004,BURGLARY,60608,371,82739,4.483979744,4.042953002,1.1090853
2008,OTHER OFFENSE,60618,413,92084,4.485035402,4.367027845,1.027022396
2003,DECEPTIVE PRACTICE,60620,324,72216,4.486540379,2.212728389,-2.027605557
2011,CRIMINAL TRESPASS,60633,58,12927,4.486733194,1.425172205,-3.148204251
2012,WEAPONS VIOLATION,60628,324,72202,4.487410321,0.642553677,-6.983712774
2004,NARCOTICS,60625,353,78651,4.488181968,9.391422336,0.477902261
2011,DECEPTIVE PRACTICE,60656,124,27613,4.490638467,2.064434111,2.175239425
2016,ASSAULT,60647,392,87291,4.490726421,3.082414257,-1.456886079
2003,CRIMINAL TRESPASS,60647,392,87291,4.490726421,2.437062575,-1.842679982
2010,NARCOTICS,60613,217,48281,4.494521654,7.141990702,0.629309368
2001,CRIMINAL TRESPASS,60609,292,64906,4.498813669,2.179152326,2.064478749
2011,DECEPTIVE PRACTICE,60640,296,65790,4.499164007,2.064434111,-2.179369147
2010,MOTOR VEHICLE THEFT,60605,111,24668,4.49975677,3.13179082,-1.43679991
2013,ROBBERY,60657,297,65996,4.500272744,1.945436593,2.313245654
2007,ASSAULT,60625,354,78651,4.500896365,4.330982954,-1.039232066
2005,DECEPTIVE PRACTICE,60628,325,72202,4.501260353,2.230668541,2.017897447
2016,CRIMINAL TRESPASS,60649,210,46650,4.501607717,1.038059949,4.336558522
2013,MOTOR VEHICLE THEFT,60654,67,14875,4.504201681,2.070523887,2.175392281
2006,DECEPTIVE PRACTICE,60643,225,49952,4.504324151,2.231656072,2.018377387
2011,DECEPTIVE PRACTICE,60643,225,49952,4.504324151,2.064434111,-2.181868691
2002,MOTOR VEHICLE THEFT,60645,204,45274,4.505897425,4.134628821,-1.089794905
2008,MOTOR VEHICLE THEFT,60610,170,37726,4.506176112,3.107596304,-1.45005196
2010,CRIMINAL TRESPASS,60615,183,40603,4.507056129,1.547296905,2.912857975
2009,BURGLARY,60659,172,38104,4.513961789,4.405376976,1.024648245
2015,CRIMINAL DAMAGE,60659,172,38104,4.513961789,4.718918153,0.956567086
2005,ROBBERY,60660,193,42752,4.514408683,2.64115237,1.709257192
2004,DECEPTIVE PRACTICE,60652,185,40959,4.516711834,2.178329383,2.073475145
2014,CRIMINAL TRESPASS,60607,108,23897,4.51939574,1.240668447,-3.642710308
2001,PUBLIC PEACE VIOLATION,60607,108,23897,4.51939574,0.452618497,-9.98500011
2008,DECEPTIVE PRACTICE,60616,219,48433,4.521710404,2.445621179,1.848900575
2012,CRIMINAL DAMAGE,60646,123,27177,4.525885859,5.901157666,0.766948812
2011,OTHER OFFENSE,60611,130,28718,4.526777631,3.322713532,-1.362373731
2003,ASSAULT,60630,245,54093,4.529236685,4.85157652,0.933559775
2005,ROBBERY,60629,516,113916,4.529653429,2.64115237,-1.715029197
2010,DECEPTIVE PRACTICE,60614,302,66617,4.533377366,2.048798199,-2.212700777
2013,BURGLARY,60613,219,48281,4.535945817,2.945147411,1.540142201
2013,MOTOR VEHICLE THEFT,60613,219,48281,4.535945817,2.070523887,-2.190723732
2003,BURGLARY,60660,194,42752,4.537799401,4.14038942,1.095983721
2014,BATTERY,60659,173,38104,4.540205753,8.13824516,-0.557885105
2006,OTHER OFFENSE,60659,173,38104,4.540205753,4.46034955,1.017903575
2016,ROBBERY,60605,112,24668,4.540295119,1.967820635,-2.307270814
2014,ROBBERY,60616,220,48433,4.542357484,1.612967734,2.816149008
2012,DECEPTIVE PRACTICE,60643,227,49952,4.544362588,2.219805697,-2.047189353
2008,ROBBERY,60643,227,49952,4.544362588,2.749122455,1.653022978
2006,DECEPTIVE PRACTICE,60640,299,65790,4.544763642,2.231656072,-2.036498231
2008,DECEPTIVE PRACTICE,60640,299,65790,4.544763642,2.445621179,-1.858326907
2014,OTHER OFFENSE,60629,518,113916,4.547210225,2.792903008,1.628130376
2014,MOTOR VEHICLE THEFT,60626,228,50139,4.547358344,1.631566239,2.787112306
2004,OFFENSE INVOLVING CHILDREN,60626,228,50139,4.547358344,0.505945185,8.987847849
2013,NARCOTICS,60630,246,54093,4.547723365,5.617242428,-0.809600694
2015,BATTERY,60614,303,66617,4.548388549,8.049696523,-0.565038512
2015,DECEPTIVE PRACTICE,60614,303,66617,4.548388549,2.56083316,1.776136228
2015,BURGLARY,60641,326,71663,4.549069952,2.169441602,-2.096885184
2006,ASSAULT,60645,206,45274,4.55007289,4.270249781,-1.065528511
2015,BURGLARY,60617,383,84155,4.551125899,2.169441602,-2.097832868
2005,OTHER OFFENSE,60608,377,82739,4.556496936,4.613087719,0.987732559
2005,ROBBERY,60639,412,90407,4.557169246,2.64115237,1.725447308
2010,OTHER OFFENSE,60610,172,37726,4.559189949,3.622923037,-1.258428596
2015,MOTOR VEHICLE THEFT,60607,109,23897,4.561241997,1.657900406,2.751215923
2003,ASSAULT,60638,251,55026,4.561480028,4.85157652,-0.940205727
2008,DECEPTIVE PRACTICE,60638,251,55026,4.561480028,2.445621179,-1.865162138
2004,BURGLARY,60611,131,28718,4.561598997,4.042953002,-1.128283954
2007,OTHER OFFENSE,60646,124,27177,4.562681679,4.421342065,1.031967582
2005,ROBBERY,60617,384,84155,4.563008734,2.64115237,1.72765827
2011,CRIMINAL DAMAGE,60656,126,27613,4.56306812,6.144419535,0.742636159
2012,CRIMINAL DAMAGE,60656,126,27613,4.56306812,5.901157666,0.773249653
2007,GAMBLING,60644,222,48648,4.563394179,0.231905259,19.67783827
2008,DECEPTIVE PRACTICE,60633,59,12927,4.564090663,2.445621179,-1.866229611
2016,DECEPTIVE PRACTICE,60633,59,12927,4.564090663,2.962758385,-1.540486962
2010,ROBBERY,60633,59,12927,4.564090663,2.349172292,-1.942850543
2016,OTHER OFFENSE,60652,187,40959,4.565541151,2.826972836,-1.614992932
2004,ROBBERY,60652,187,40959,4.565541151,2.62979576,-1.736082026
2013,OTHER OFFENSE,60630,247,54093,4.566210046,2.960289557,1.542487638
2008,WEAPONS VIOLATION,60624,174,38105,4.566329878,0.638109786,7.156025463
2013,WEAPONS VIOLATION,60624,174,38105,4.566329878,0.534254415,8.547107431
2001,DECEPTIVE PRACTICE,60647,399,87291,4.570917964,2.45121719,-1.864754369
2013,OTHER OFFENSE,60654,68,14875,4.571428571,2.960289557,1.544250481
2009,MOTOR VEHICLE THEFT,60617,385,84155,4.574891569,2.548159842,-1.795370719
2011,CRIMINAL TRESPASS,60619,292,63825,4.575009792,1.425172205,3.210145256
2011,BURGLARY,60640,301,65790,4.575163399,4.38118246,1.044275932
2011,OTHER OFFENSE,60638,252,55026,4.579653255,3.322713532,-1.378287117
2007,ROBBERY,60647,400,87291,4.582373899,2.542893009,1.802031734
2015,CRIMINAL DAMAGE,60618,422,92084,4.582772251,4.718918153,-0.971148917
2016,WEAPONS VIOLATION,60644,223,48648,4.583950008,0.567172124,8.082114437
2004,PROSTITUTION,60637,227,49503,4.585580672,1.230463957,3.72670865
2016,BATTERY,60655,131,28550,4.588441331,8.273866121,0.554570411
2006,NARCOTICS,60652,188,40959,4.589955809,9.186180422,0.499658792
2009,ASSAULT,60640,302,65790,4.590363277,3.762658711,-1.219978645
2013,DECEPTIVE PRACTICE,60640,302,65790,4.590363277,2.227047593,2.061187777
2012,OTHER OFFENSE,60601,51,11110,4.590459046,2.876843165,1.595658429
2014,OTHER OFFENSE,60601,51,11110,4.590459046,2.792903008,-1.643615633
2003,OTHER OFFENSE,60659,175,38104,4.59269368,5.126439389,0.895883738
2011,MOTOR VEHICLE THEFT,60608,380,82739,4.592755532,3.190878108,-1.439339071
2001,OTHER OFFENSE,60608,380,82739,4.592755532,4.881037869,-0.940938312
2004,MOTOR VEHICLE THEFT,60614,306,66617,4.593422099,3.753441752,1.223789365
2010,PROSTITUTION,60621,165,35912,4.594564491,0.409002533,11.23358445
2002,PROSTITUTION,60636,188,40916,4.594779548,1.054683392,-4.35654869
2007,ASSAULT,60611,132,28718,4.596420364,4.330982954,-1.061288029
2001,BURGLARY,60611,132,28718,4.596420364,4.281112625,1.073650886
2010,OTHER OFFENSE,60638,253,55026,4.597826482,3.622923037,1.26909306
2015,BURGLARY,60629,524,113916,4.599880614,2.169441602,-2.120306262
2004,ASSAULT,60625,362,78651,4.602611537,4.748379502,0.969301534
2002,ROBBERY,60643,230,49952,4.604420243,3.048509017,1.510384328
2012,NARCOTICS,60641,330,71663,4.604886762,5.840753671,0.788406261
2016,MOTOR VEHICLE THEFT,60647,402,87291,4.605285768,1.861331847,-2.474188456
2013,OTHER OFFENSE,60640,303,65790,4.605563155,2.960289557,1.555781307
2010,DECEPTIVE PRACTICE,60615,187,40603,4.605571017,2.048798199,-2.247937849
2009,DECEPTIVE PRACTICE,60637,228,49503,4.605781468,2.266055078,-2.032510822
2014,BURGLARY,60609,299,64906,4.606661942,2.397890502,-1.921131069
2002,DECEPTIVE PRACTICE,60660,197,42752,4.607971557,2.256508942,2.042079901
2012,ASSAULT,60629,525,113916,4.608659012,3.274982854,1.407231493
2013,OTHER OFFENSE,60629,525,113916,4.608659012,2.960289557,1.556827102
2007,DECEPTIVE PRACTICE,60631,132,28641,4.608777626,2.323990245,-1.983131227
2013,OTHER OFFENSE,60631,132,28641,4.608777626,2.960289557,1.55686717
2012,ASSAULT,60632,421,91326,4.609859186,3.274982854,-1.40759796
2015,ROBBERY,60628,333,72202,4.612060608,1.586468978,-2.907123096
2015,BATTERY,60659,176,38104,4.618937644,8.049696523,0.573802706
2016,NARCOTICS,60609,300,64906,4.622068838,2.171581253,2.128434675
2007,OTHER OFFENSE,60655,132,28550,4.623467601,4.421342065,1.045715878
2004,DECEPTIVE PRACTICE,60643,231,49952,4.624439462,2.178329383,2.122929387
2015,MOTOR VEHICLE THEFT,60616,224,48433,4.624945801,1.657900406,-2.789640309
2003,DECEPTIVE PRACTICE,60644,225,48648,4.625061667,2.212728389,2.090207587
2013,CRIMINAL TRESPASS,60628,334,72202,4.62591064,1.338927808,-3.454936564
2009,DECEPTIVE PRACTICE,60628,334,72202,4.62591064,2.266055078,2.041393735
2012,DECEPTIVE PRACTICE,60628,334,72202,4.62591064,2.219805697,-2.083925925
2004,ROBBERY,60660,198,42752,4.631362275,2.62979576,1.761111013
2016,ASSAULT,60632,423,91326,4.631758754,3.082414257,-1.502639933
2005,BATTERY,60646,126,27177,4.636273319,13.81951253,-0.335487472
2012,BURGLARY,60654,69,14875,4.638655462,3.759860705,-1.233730669
2011,NARCOTICS,60613,224,48281,4.639506224,6.35410534,0.730158846
2011,MOTOR VEHICLE THEFT,60625,365,78651,4.640754727,3.190878108,-1.4543817
2012,CRIMINAL TRESPASS,60633,60,12927,4.641448132,1.352094891,-3.432782833
2014,CRIMINAL DAMAGE,60634,345,74298,4.643462812,4.575232354,1.014913004
2016,DECEPTIVE PRACTICE,60631,133,28641,4.643692608,2.962758385,1.567354473
2002,BURGLARY,60659,177,38104,4.645181608,4.21725227,1.101471126
2001,ROBBERY,60641,333,71663,4.646749369,3.035177345,-1.530964698
2006,PROSTITUTION,60626,233,50139,4.647081115,1.15771582,-4.014008475
2006,ASSAULT,60638,256,55026,4.652346164,4.270249781,1.089478696
2012,OTHER OFFENSE,60629,530,113916,4.652551002,2.876843165,-1.617241794
2006,OTHER OFFENSE,60608,385,82739,4.653186526,4.46034955,-1.043233602
2009,DECEPTIVE PRACTICE,60614,310,66617,4.653466833,2.266055078,-2.053554161
2002,MOTOR VEHICLE THEFT,60614,310,66617,4.653466833,4.134628821,-1.125485995
2003,MOTOR VEHICLE THEFT,60630,252,54093,4.658643447,3.744060205,1.244275784
2004,ASSAULT,60613,225,48281,4.660218305,4.748379502,0.981433414
2006,ASSAULT,60605,115,24668,4.661910167,4.270249781,1.091718379
2011,MOTOR VEHICLE THEFT,60605,115,24668,4.661910167,3.190878108,1.461011674
2012,MOTOR VEHICLE THEFT,60652,191,40959,4.663199785,2.714394272,1.717952264
2016,BURGLARY,60643,233,49952,4.664477899,2.350818178,-1.984193394
2016,ASSAULT,60610,176,37726,4.665217622,3.082414257,1.513494694
2006,BURGLARY,60610,176,37726,4.665217622,4.003451751,1.165298825
2010,CRIMINAL TRESPASS,60611,134,28718,4.666063096,1.547296905,-3.01562233
2012,MOTOR VEHICLE THEFT,60625,367,78651,4.66618352,2.714394272,1.719051491
2012,ROBBERY,60616,226,48433,4.66623996,2.21947652,2.102405644
2001,MOTOR VEHICLE THEFT,60640,307,65790,4.666362669,4.534249806,-1.029136653
2015,MOTOR VEHICLE THEFT,60637,231,49503,4.666383856,1.657900406,2.814634605
2003,CRIMINAL TRESPASS,60628,337,72202,4.667460735,2.437062575,-1.915199381
2001,ASSAULT,60638,257,55026,4.670519391,5.165446874,-0.904184963
2012,BURGLARY,60638,257,55026,4.670519391,3.759860705,1.242205432
2007,OTHER OFFENSE,60659,178,38104,4.671425572,4.421342065,-1.056562805
2016,BURGLARY,60647,408,87291,4.674021377,2.350818178,-1.988253035
2010,ASSAULT,60641,335,71663,4.674657773,3.544414301,-1.318880181
2003,ROBBERY,60641,335,71663,4.674657773,2.852648649,-1.638707863
2011,NARCOTICS,60660,200,42752,4.678143713,6.35410534,0.736239559
2008,ROBBERY,60639,423,90407,4.67884124,2.749122455,1.701939916
2011,DECEPTIVE PRACTICE,60615,190,40603,4.679457183,2.064434111,2.266702124
2014,NARCOTICS,60615,190,40603,4.679457183,4.768788482,0.981267507
2014,CRIMINAL TRESPASS,60601,52,11110,4.680468047,1.240668447,3.772537344
2013,DECEPTIVE PRACTICE,60613,226,48281,4.680930387,2.227047593,-2.101854672
2015,MOTOR VEHICLE THEFT,60651,301,64267,4.683585666,1.657900406,2.825010265
2005,BURGLARY,60634,348,74298,4.683840749,4.197666233,-1.115820194
2004,ROBBERY,60643,234,49952,4.684497117,2.62979576,-1.781315944
2013,CRIMINAL TRESPASS,60607,112,23897,4.686780767,1.338927808,-3.500398409
2014,OTHER OFFENSE,60652,192,40959,4.687614444,2.792903008,1.678402161
2006,ASSAULT,60641,336,71663,4.688611975,4.270249781,1.097971364
2007,DECEPTIVE PRACTICE,60612,157,33472,4.690487572,2.323990245,2.018290559
2007,CRIMINAL TRESPASS,60609,305,64906,4.699103319,2.254698468,-2.08413825
2004,ASSAULT,60611,135,28718,4.700884463,4.748379502,0.989997632
2014,BURGLARY,60639,425,90407,4.700963421,2.397890502,1.960457918
2011,MOTOR VEHICLE THEFT,60613,227,48281,4.701642468,3.190878108,-1.473463514
2009,ROBBERY,60654,70,14875,4.705882353,2.629960349,-1.789335856
2015,ROBBERY,60654,70,14875,4.705882353,1.586468978,-2.966261816
2014,MOTOR VEHICLE THEFT,60637,233,49503,4.706785447,1.631566239,-2.884826453
2014,MOTOR VEHICLE THEFT,60628,340,72202,4.709010831,1.631566239,-2.886190408
2002,BATTERY,60646,128,27177,4.709864959,15.49634062,-0.303934011
2006,BURGLARY,60640,310,65790,4.711962304,4.003451751,1.17697492
2005,MOTOR VEHICLE THEFT,60608,390,82739,4.71361752,3.702748481,-1.273005051
2009,ROBBERY,60609,306,64906,4.714510215,2.629960349,-1.792616462
